applicant_id,age,annual_income,employment_years,existing_debt,requested_loan_amount,credit_history_length,num_late_payments_last_2y,dti_ratio,default
APP01933,63,19299.0,3.1,3896.0,82276.0,18,1,0.202,0
APP01934,43,102383.0,2.7,43378.0,34786.0,7,0,0.424,1
APP01935,64,30264.0,3.8,25245.0,42052.0,8,0,0.834,0
APP01936,58,65328.0,4.7,25581.0,16901.0,4,0,0.392,0
APP01937,40,70066.0,2.2,11235.0,27680.0,4,2,0.16,0
APP01938,43,155409.0,1.0,3326.0,52703.0,5,1,0.021,0
APP01939,36,51737.0,3.9,71800.0,15429.0,22,2,1.388,1
APP01940,62,140647.0,1.2,18729.0,30371.0,2,0,0.133,1
APP01941,28,40562.0,1.4,14905.0,116646.0,4,1,0.367,0
APP01942,41,143392.0,5.8,10024.0,33103.0,0,1,0.07,0
APP01943,21,57689.0,3.8,2603.0,67520.0,10,1,0.045,0
APP01944,28,75865.0,8.0,33298.0,51016.0,20,0,0.439,0
APP01945,49,61809.0,6.4,5732.0,30194.0,19,0,0.093,0
APP01946,52,138854.0,3.1,20687.0,33089.0,0,0,0.149,0
APP01947,58,125979.0,5.9,24752.0,40140.0,6,1,0.196,0
APP01948,25,91286.0,1.1,17454.0,10608.0,14,0,0.191,0
APP01949,42,41112.0,2.7,19457.0,64099.0,16,1,0.473,0
APP01950,54,51149.0,3.2,39218.0,33826.0,7,2,0.767,1
APP01951,21,43727.0,2.4,7087.0,65457.0,1,2,0.162,0
APP01952,46,23764.0,5.6,15239.0,45840.0,12,1,0.641,0
APP01953,63,137401.0,4.0,11158.0,32941.0,11,0,0.081,0
APP01954,30,62074.0,3.9,3067.0,40885.0,4,2,0.049,0
APP01955,50,61744.0,8.7,16799.0,40968.0,12,0,0.272,0
APP01956,38,154516.0,3.1,36352.0,88055.0,5,3,0.235,1
APP01957,37,57642.0,6.6,40178.0,37707.0,24,2,0.697,1
APP01958,46,48039.0,6.8,59041.0,43170.0,14,1,1.229,0
APP01959,28,65357.0,5.1,3233.0,17032.0,22,0,0.049,0
APP01960,60,41509.0,8.5,49163.0,35305.0,21,2,1.184,0
APP01961,32,86871.0,3.5,15489.0,86906.0,20,0,0.178,0
APP01962,47,60668.0,4.0,48072.0,46971.0,21,2,0.792,0
APP01963,28,56747.0,1.8,9742.0,18985.0,10,2,0.172,0
APP01964,45,54342.0,2.3,8737.0,20246.0,3,1,0.161,0
APP01965,24,69348.0,3.9,5053.0,23274.0,0,1,0.073,0
APP01966,53,76248.0,2.4,24854.0,66157.0,14,1,0.326,0
APP01967,21,56388.0,4.4,20163.0,61447.0,11,3,0.358,0
APP01968,39,61121.0,3.2,5466.0,4571.0,8,1,0.089,0
APP01969,51,70209.0,6.8,2365.0,34585.0,10,0,0.034,0
APP01970,36,66755.0,3.0,18624.0,39679.0,4,0,0.279,0
APP01971,34,74276.0,6.3,20401.0,20388.0,23,3,0.275,1
APP01972,25,52139.0,0.8,6066.0,28731.0,6,0,0.116,0
APP01973,61,120849.0,1.7,5165.0,80708.0,7,1,0.043,0
APP01974,46,76758.0,3.9,22577.0,46412.0,0,0,0.294,0
APP01975,48,56845.0,2.2,58990.0,26910.0,24,2,1.038,1
APP01976,22,86872.0,3.1,8991.0,32455.0,0,0,0.103,0
APP01977,26,70461.0,2.9,6610.0,31675.0,2,3,0.094,0
APP01978,29,30733.0,2.8,16968.0,43009.0,7,0,0.552,0
APP01979,53,86723.0,0.8,22208.0,15401.0,10,1,0.256,1
APP01980,61,43925.0,3.5,9982.0,24298.0,0,1,0.227,0
APP01981,45,116683.0,9.4,67513.0,67592.0,13,1,0.579,0
APP01982,33,64804.0,3.3,27484.0,34768.0,0,1,0.424,1
APP01983,29,108016.0,3.3,9848.0,21808.0,5,0,0.091,0
APP01984,33,53364.0,10.0,3737.0,22355.0,20,1,0.07,0
APP01985,51,75733.0,14.7,38389.0,55966.0,5,0,0.507,1
APP01986,61,133937.0,1.4,34667.0,26617.0,2,0,0.259,0
APP01987,31,63927.0,10.5,10486.0,49343.0,9,2,0.164,0
APP01988,24,54426.0,2.9,17685.0,24932.0,11,2,0.325,0
APP01989,54,101470.0,1.1,11845.0,18435.0,9,2,0.117,0
APP01990,58,100492.0,5.6,20262.0,42052.0,21,0,0.202,0
APP01991,24,55583.0,1.0,5884.0,34254.0,1,0,0.106,0
APP01992,58,27099.0,2.7,5250.0,54780.0,23,1,0.194,0
APP01993,39,53906.0,2.5,25558.0,61727.0,21,0,0.474,0
APP01994,26,102609.0,3.4,28285.0,29296.0,12,1,0.276,0
APP01995,54,49637.0,0.9,9022.0,44773.0,15,3,0.182,1
APP01996,38,72732.0,0.7,7337.0,28759.0,12,0,0.101,0
APP01997,33,52641.0,5.5,33458.0,53114.0,3,1,0.636,0
APP01998,61,27831.0,7.1,7539.0,41775.0,3,1,0.271,1
APP01999,43,52170.0,7.5,13965.0,24977.0,10,0,0.268,0
